lat,lon,hieight,disturbancePotential,geoidHeight,gravityAnomal,gravityDisturbance
25.8333,119.583,0,129.658,13.2327,10.9668,15.035
25.8333,119.667,0,132.233,13.4956,10.6315,14.7806
25.8333,119.75,0,134.801,13.7576,10.2321,14.4617
25.8333,119.833,0,137.352,14.018,9.75442,14.0641
25.8333,119.917,0,139.883,14.2762,9.21916,13.6083
25.8333,120,0,142.395,14.5326,8.68364,13.1515
25.8333,120.083,0,144.895,14.7878,8.23628,12.7826
25.8333,120.167,0,147.395,15.0429,7.983,12.6078
25.8333,120.25,0,149.906,15.2993,8.02778,12.7314
25.8333,120.333,0,152.442,15.558,8.45086,13.234
25.8333,120.417,0,155.006,15.8197,9.28888,14.1525
25.8333,120.5,0,157.597,16.0841,10.5214,15.4663
25.8333,120.583,0,160.204,16.3502,12.0675,17.0942
25.8333,120.667,0,162.81,16.6161,13.7931,18.9016
25.8333,120.75,0,165.389,16.8794,15.5302,20.7196
25.8333,120.833,0,167.918,17.1375,17.1029,22.3717
25.8333,120.917,0,170.375,17.3882,18.3572,23.703
25.8333,121,0,172.744,17.63,19.1877,24.6079
25.8333,121.083,0,175.021,17.8624,19.5568,25.0484
25.8333,121.167,0,177.215,18.0863,19.5011,25.0616
25.8333,121.25,0,179.343,18.3035,19.1246,24.7518
25.8333,121.333,0,181.432,18.5167,18.5783,24.2711
25.8333,121.417,0,183.508,18.7286,18.0315,23.7895
25.8333,121.5,0,185.599,18.942,17.6386,23.4622
25.8333,121.583,0,187.722,19.1587,17.5097,23.3999
25.8333,121.667,0,189.886,19.3795,17.6902,23.6482
25.8333,121.75,0,192.086,19.604,18.1537,24.1808
25.8333,121.833,0,194.309,19.8309,18.8112,24.908
25.8333,121.917,0,196.534,20.058,19.5326,25.6992
25.8333,122,0,198.741,20.2832,20.1791,26.415
25.8333,122.083,0,200.916,20.5052,20.6374,26.9415
25.8333,122.167,0,203.053,20.7233,20.85,27.2212
25.8333,122.25,0,205.162,20.9385,20.8338,27.2711
25.8333,122.333,0,207.265,21.1531,20.6833,27.1867
25.8333,122.417,0,209.396,21.3706,20.5567,27.1269
25.8333,122.5,0,211.594,21.595,20.6463,27.2855
25.8333,122.583,0,213.897,21.83,21.1404,27.8519
25.8333,122.667,0,216.334,22.0787,22.182,28.9699
25.8333,122.75,0,218.918,22.3425,23.8346,30.7036
25.8333,122.833,0,221.643,22.6206,26.0616,33.0161
25.8333,122.917,0,224.484,22.9105,28.7246,35.7682
25.8333,123,0,227.398,23.2079,31.6018,38.7369
25.8333,123.083,0,230.334,23.5076,34.4246,41.6518
25.8333,123.167,0,233.238,23.8039,36.9246,44.2429
25.8333,123.25,0,236.064,24.0924,38.8843,46.2913
25.8333,123.333,0,238.783,24.3699,40.1804,47.6727
25.8333,123.417,0,241.384,24.6353,40.8108,48.3847
25.8333,123.5,0,243.88,24.89,40.9001,48.5523
25.8333,123.583,0,246.301,25.1371,40.6815,48.4097
25.8333,123.667,0,248.689,25.3809,40.4559,48.259
25.8333,123.75,0,251.091,25.626,40.5363,48.4148
25.8333,123.833,0,253.541,25.876,41.1861,49.1414
25.8333,123.917,0,256.057,26.1328,42.5623,50.5965
25.8333,124,0,258.63,26.3954,44.6742,52.7893
25.8333,124.083,0,261.224,26.6601,47.3659,55.5623
25.8333,124.167,0,263.774,26.9204,50.3251,58.6015
25.8333,124.25,0,266.197,27.1677,53.1205,61.4729
25.8333,124.333,0,268.402,27.3927,55.2602,63.6818
25.8333,124.417,0,270.301,27.5865,56.2641,64.7453
25.8333,124.5,0,271.825,27.7421,55.7381,64.2671
25.8333,124.583,0,272.935,27.8554,53.4399,62.0038
25.8333,124.667,0,273.631,27.9265,49.3257,57.9114
25.8333,124.75,0,273.956,27.9595,43.5703,52.1662
25.8333,124.833,0,273.988,27.9629,36.5588,45.1558
25.8333,124.917,0,273.842,27.948,28.85,37.4423
25.8333,125,0,273.651,27.9284,21.1166,29.7029
25.8333,125.083,0,273.552,27.9183,14.0712,22.6544
25.8333,125.167,0,273.672,27.9306,8.38688,16.9739
25.8333,125.25,0,274.116,27.9759,4.62211,13.223
25.8333,125.333,0,274.947,28.0607,3.15971,11.7867
25.8333,125.417,0,276.187,28.1873,4.16504,12.831
25.8333,125.5,0,277.808,28.3527,7.56799,16.2848
25.8333,125.583,0,279.737,28.5496,13.069,21.8463
25.8333,125.667,0,281.862,28.7665,20.1673,29.0112
25.8333,125.75,0,284.04,28.9887,28.2079,37.1202
25.8333,125.833,0,286.113,29.2003,36.4414,45.4188
25.8333,125.917,0,287.922,29.385,44.0907,53.1248
25.9167,118,0,76.2644,7.78344,17.4015,19.7945
25.9167,118.083,0,79.6931,8.13337,18.9574,21.4579
25.9167,118.167,0,82.9739,8.46821,19.9084,22.5119
25.9167,118.25,0,86.1129,8.78857,20.3048,23.0068
25.9167,118.333,0,89.1222,9.09569,20.2271,23.0235
25.9167,118.417,0,92.0171,9.39114,19.7686,22.6558
25.9167,118.5,0,94.8135,9.67654,19.0222,21.9972
25.9167,118.583,0,97.5264,9.95341,18.0732,21.1333
25.9167,118.667,0,100.17,10.2232,16.9966,20.1396
25.9167,118.75,0,102.756,10.4872,15.8589,19.0831
25.9167,118.833,0,105.3,10.7468,14.7219,18.0259
25.9167,118.917,0,107.813,11.0033,13.6448,17.0276
25.9167,119,0,110.311,11.2582,12.6838,16.1451
25.9167,119.083,0,112.808,11.513,11.8888,15.4284
25.9167,119.167,0,115.316,11.769,11.2962,14.9145
25.9167,119.25,0,117.846,12.0272,10.9209,14.6186
25.9167,119.333,0,120.402,12.2881,10.7502,14.5281
25.9167,119.417,0,122.983,12.5515,10.7407,14.5995
25.9167,119.5,0,125.583,12.8168,10.8218,14.7623
25.9167,119.583,0,128.188,13.0827,10.9057,14.9278
25.9167,119.667,0,130.785,13.3478,10.9018,15.0055
25.9167,119.75,0,133.36,13.6106,10.7359,14.9203
25.9167,119.833,0,135.902,13.87,10.3665,14.6307
25.9167,119.917,0,138.407,14.1256,9.79846,14.1413
25.9167,120,0,140.878,14.3778,9.08759,13.5079
25.9167,120.083,0,143.327,14.6277,8.3358,12.833
25.9167,120.167,0,145.769,14.877,7.6764,12.2502
25.9167,120.25,0,148.225,15.1276,7.25163,11.9025
25.9167,120.333,0,150.711,15.3813,7.18638,11.9152
25.9167,120.417,0,153.239,15.6394,7.5631,12.3713
25.9167,120.5,0,155.814,15.9021,8.40289,13.2919
25.9167,120.583,0,158.426,16.1687,9.65706,14.628
25.9167,120.667,0,161.058,16.4373,11.2112,16.2647
25.9167,120.75,0,163.685,16.7054,12.9017,18.0376
25.9167,120.833,0,166.277,16.97,14.5418,19.7591
25.9167,120.917,0,168.808,17.2283,15.953,21.2497
25.9167,121,0,171.254,17.478,16.9953,22.3688
25.9167,121.083,0,173.606,17.718,17.5905,23.0377
25.9167,121.167,0,175.865,17.9485,17.7345,23.2527
25.9167,121.25,0,178.042,18.1707,17.4962,23.0827
25.9167,121.333,0,180.161,18.387,17.0017,22.6547
25.9167,121.417,0,182.251,18.6002,16.4093,22.1278
25.9167,121.5,0,184.337,18.8132,15.8784,21.6624
25.9167,121.583,0,186.445,19.0284,15.54,21.3901
25.9167,121.667,0,188.589,19.2471,15.473,21.3904
25.9167,121.75,0,190.772,19.4699,15.6937,21.6796
25.9167,121.833,0,192.989,19.6962,16.1576,22.213
25.9167,121.917,0,195.227,19.9246,16.775,22.9007
25.9167,122,0,197.471,20.1536,17.4367,23.6327
25.9167,122.083,0,199.707,20.3818,18.0421,24.3083
25.9167,122.167,0,201.929,20.6086,18.527,24.8629
25.9167,122.25,0,204.14,20.8342,18.881,25.2864
25.9167,122.333,0,206.355,21.0603,19.1534,25.6282
25.9167,122.417,0,208.597,21.2892,19.4439,25.9891
25.9167,122.5,0,210.894,21.5236,19.8812,26.4985
25.9167,122.583,0,213.273,21.7663,20.5926,27.2845
25.9167,122.667,0,215.752,22.0194,21.6719,28.4416
25.9167,122.75,0,218.341,22.2836,23.1525,30.0034
25.9167,122.833,0,221.032,22.5583,24.9918,31.9272
25.9167,122.917,0,223.803,22.8411,27.0715,34.0938
25.9167,123,0,226.62,23.1285,29.2143,36.3249
25.9167,123.083,0,229.442,23.4165,31.2153,38.4145
25.9167,123.167,0,232.229,23.7009,32.8824,40.169
25.9167,123.25,0,234.949,23.9786,34.0772,41.4492
25.9167,123.333,0,237.586,24.2477,34.7494,42.2042
25.9167,123.417,0,240.14,24.5084,34.9563,42.4912
25.9167,123.5,0,242.632,24.7627,34.8623,42.4754
25.9167,123.583,0,245.096,25.0142,34.7185,42.409
25.9167,123.667,0,247.576,25.2672,34.8224,42.5906
25.9167,123.75,0,250.111,25.526,35.466,43.3137
25.9167,123.833,0,252.734,25.7937,36.8796,44.8096
25.9167,123.917,0,255.455,26.0714,39.1818,47.1973
25.9167,124,0,258.259,26.3576,42.3442,50.4476
25.9167,124.083,0,261.103,26.6478,46.1777,54.3703
25.9167,124.167,0,263.916,26.9349,50.3446,58.6255
25.9167,124.25,0,266.612,27.2101,54.3939,62.7595
25.9167,124.333,0,269.094,27.4634,57.8176,66.261
25.9167,124.417,0,271.27,27.6855,60.1167,68.6284
25.9167,124.5,0,273.064,27.8686,60.871,69.4389
25.9167,124.583,0,274.43,28.0079,59.7991,68.4099
25.9167,124.667,0,275.355,28.1023,56.8022,65.4421
25.9167,124.75,0,275.868,28.1547,51.9852,60.6411
25.9167,124.833,0,276.035,28.1717,45.6513,54.3124
25.9167,124.917,0,275.953,28.1634,38.2734,46.932
25.9167,125,0,275.744,28.142,30.4452,39.0972
25.9167,125.083,0,275.536,28.1208,22.8185,31.464
25.9167,125.167,0,275.454,28.1124,16.0362,24.6792
25.9167,125.25,0,275.606,28.128,10.6678,19.3155
25.9167,125.333,0,276.074,28.1757,7.15443,15.8168
25.9167,125.417,0,276.901,28.2601,5.76941,14.4577
25.9167,125.5,0,278.092,28.3817,6.596,15.3217
25.9167,125.583,0,279.612,28.5368,9.52392,18.2973
25.9167,125.667,0,281.39,28.7183,14.2631,23.0923
25.9167,125.75,0,283.326,28.9159,20.3719,29.2618
25.9167,125.833,0,285.298,29.1172,27.2972,36.249
25.9167,125.917,0,287.177,29.3089,34.4211,43.4319
26,118,0,73.5793,7.5094,12.4713,14.78
26,118.083,0,76.9613,7.85457,13.6054,16.0203
26,118.167,0,80.2287,8.18803,14.2957,16.813
26,118.25,0,83.3886,8.51053,14.6011,17.2176
26,118.333,0,86.4509,8.82306,14.5909,17.3035
26,118.417,0,89.4248,9.12658,14.3309,17.1368
26,118.5,0,92.3186,9.42191,13.876,16.7727
26,118.583,0,95.1384,9.70969,13.2698,16.2549
26,118.667,0,97.8896,9.99048,12.5486,15.6201
26,118.75,0,100.578,10.2649,11.7499,14.9058
26,118.833,0,103.213,10.5338,10.9188,14.1573
26,118.917,0,105.806,10.7984,10.1122,13.4321
26,119,0,108.37,11.0601,9.39682,12.7972
26,119.083,0,110.923,11.3206,8.84195,12.3224
26,119.167,0,113.481,11.5817,8.50745,12.0682
26,119.25,0,116.057,11.8446,8.43025,12.0718
26,119.333,0,118.659,12.1102,8.61251,12.3357
26,119.417,0,121.288,12.3785,9.01519,12.8209
26,119.5,0,123.938,12.6489,9.55926,13.4481
26,119.583,0,126.594,12.92,10.1356,14.1078
26,119.667,0,129.24,13.1901,10.6227,14.6779
26,119.75,0,131.858,13.4573,10.9084,15.0458
26,119.833,0,134.433,13.7201,10.9129,15.131
26,119.917,0,136.959,13.9778,10.6065,14.9039
26,120,0,139.436,14.2306,10.0201,14.3952
26,120.083,0,141.874,14.4795,9.24352,13.6951
26,120.167,0,144.293,14.7263,8.41295,12.9404
26,120.25,0,146.713,14.9734,7.68848,12.2919
26,120.333,0,149.159,15.223,7.22577,11.906
26,120.417,0,151.646,15.4768,7.14723,11.9055
26,120.5,0,154.185,15.7359,7.51823,12.3561
26,120.583,0,156.771,15.9998,8.33313,13.2522
26,120.667,0,159.392,16.2673,9.51409,14.5154
26,120.75,0,162.024,16.5359,10.9232,16.0071
26,120.833,0,164.637,16.8026,12.3859,17.5518
26,120.917,0,167.202,17.0644,13.7211,18.9674
26,121,0,169.693,17.3186,14.7726,20.0971
26,121.083,0,172.094,17.5637,15.4358,20.8356
26,121.167,0,174.4,17.799,15.6744,21.1466
26,121.25,0,176.618,18.0254,15.5242,21.066
26,121.333,0,178.769,18.2449,15.0835,20.6928
26,121.417,0,180.876,18.46,14.4924,20.1678
26,121.5,0,182.969,18.6736,13.9049,19.6459
26,121.583,0,185.074,18.8884,13.46,19.2671
26,121.667,0,187.211,19.1065,13.2577,19.1319
26,121.75,0,189.388,19.3287,13.3438,19.2862
26,121.833,0,191.607,19.5552,13.7069,19.7191
26,121.917,0,193.862,19.7853,14.2882,20.371
26,122,0,196.139,20.0177,14.9997,21.154
26,122.083,0,198.427,20.2512,15.7487,21.9748
26,122.167,0,200.718,20.485,16.4613,22.7593
26,122.25,0,203.01,20.7189,17.1003,23.4702
26,122.333,0,205.309,20.9536,17.6731,24.1151
26,122.417,0,207.629,21.1903,18.2279,24.7427
26,122.5,0,209.987,21.431,18.8392,25.428
26,122.583,0,212.402,21.6775,19.5862,26.2508
26,122.667,0,214.886,21.931,20.528,27.2705
26,122.75,0,217.445,22.1921,21.6827,28.5056
26,122.833,0,220.072,22.4602,23.016,29.9213
26,122.917,0,222.751,22.7337,24.4408,31.4301
26,123,0,225.457,23.0099,25.8313,32.9055
26,123.083,0,228.162,23.2859,27.0475,34.2066
26,123.167,0,230.837,23.5589,27.9675,35.2105
26,123.25,0,233.463,23.827,28.5189,35.8443
26,123.333,0,236.035,24.0894,28.7051,36.1112
26,123.417,0,238.559,24.347,28.618,36.1033
26,123.5,0,241.059,24.6021,28.4351,35.9988
26,123.583,0,243.569,24.8583,28.3984,36.0409
26,123.667,0,246.128,25.1195,28.7791,36.5019
26,123.75,0,248.772,25.3894,29.8322,37.638
26,123.833,0,251.526,25.6704,31.7484,39.6406
26,123.917,0,254.394,25.9631,34.6128,42.595
26,124,0,257.357,26.2655,38.376,46.4512
26,124.083,0,260.372,26.5732,42.8449,51.0146
26,124.167,0,263.37,26.8792,47.6942,55.958
26,124.25,0,266.267,27.1748,52.4988,60.8535
26,124.333,0,268.97,27.4507,56.7815,65.2211
26,124.417,0,271.39,27.6977,60.0711,68.5865
26,124.5,0,273.452,27.9082,61.96,70.5402
26,124.583,0,275.105,28.0768,62.1565,70.7886
26,124.667,0,276.327,28.2016,60.5217,69.1921
26,124.75,0,277.133,28.2838,57.0882,65.7838
26,124.833,0,277.569,28.3283,52.0587,60.7681
26,124.917,0,277.711,28.3428,45.7855,54.4993
26,125,0,277.657,28.3373,38.734,47.4461
26,125.083,0,277.515,28.3228,31.4362,40.1439
26,125.167,0,277.397,28.3107,24.4407,33.1446
26,125.25,0,277.403,28.3114,18.2633,26.9674
26,125.333,0,277.619,28.3334,13.3448,22.0557
26,125.417,0,278.104,28.3829,10.018,18.7442
26,125.5,0,278.89,28.4631,8.48607,17.2369
26,125.583,0,279.978,28.5741,8.81217,17.5971
26,125.667,0,281.34,28.7131,10.9202,19.7478
26,125.75,0,282.922,28.8746,14.6044,23.4817
26,125.833,0,284.649,29.0509,19.5471,28.4785
26,125.917,0,286.43,29.2327,25.3426,34.33
26.0833,118,0,70.7894,7.22467,7.18064,9.40182
26.0833,118.083,0,74.0959,7.56212,7.76439,10.0893
26.0833,118.167,0,77.3321,7.89241,8.11569,10.5422
26.0833,118.25,0,80.5072,8.21645,8.30548,10.8316
26.0833,118.333,0,83.6279,8.53495,8.39015,11.0142
26.0833,118.417,0,86.6966,8.84814,8.40113,11.1214
26.0833,118.5,0,89.7112,9.1558,8.34357,11.1585
26.0833,118.583,0,92.6658,9.45735,8.20364,11.1112
26.0833,118.667,0,95.554,9.75211,7.96177,10.96
26.0833,118.75,0,98.3713,10.0396,7.6081,10.6947
26.0833,118.833,0,101.118,10.32,7.15565,10.3285
26.0833,118.917,0,103.801,10.5938,6.64732,9.90433
26.0833,119,0,106.435,10.8626,6.1546,9.49424
26.0833,119.083,0,109.037,11.1282,5.76756,9.18885
26.0833,119.167,0,111.629,11.3927,5.57799,9.08061
26.0833,119.25,0,114.23,11.6582,5.65944,9.24369
26.0833,119.333,0,116.856,11.9261,6.04848,9.7151
26.0833,119.417,0,119.511,12.1972,6.73193,10.4819
26.0833,119.5,0,122.194,12.471,7.6434,11.4775
26.0833,119.583,0,124.893,12.7464,8.67054,12.5893
26.0833,119.667,0,127.59,13.0216,9.67252,13.6759
26.0833,119.75,0,130.263,13.2945,10.5045,14.5918
26.0833,119.833,0,132.896,13.5632,11.0445,15.2144
26.0833,119.917,0,135.474,13.8263,11.2177,15.4685
26.0833,120,0,137.994,14.0835,11.0122,15.3421
26.0833,120.083,0,140.463,14.3355,10.484,14.8914
26.0833,120.167,0,142.897,14.5838,9.74869,14.2324
26.0833,120.25,0,145.316,14.8308,8.96191,13.5215
26.0833,120.333,0,147.746,15.0787,8.29152,12.9274
26.0833,120.417,0,150.207,15.3299,7.88702,12.6001
26.0833,120.5,0,152.714,15.5857,7.85208,12.6438
26.0833,120.583,0,155.268,15.8465,8.22532,13.0972
26.0833,120.667,0,157.863,16.1113,8.97327,13.9266
26.0833,120.75,0,160.478,16.3781,9.99683,15.0322
26.0833,120.833,0,163.087,16.6444,11.1498,16.267
26.0833,120.917,0,165.661,16.9071,12.2662,17.4642
26.0833,121,0,168.172,17.1635,13.1906,18.4674
26.0833,121.083,0,170.602,17.4114,13.8059,19.159
26.0833,121.167,0,172.941,17.6502,14.0539,19.4804
26.0833,121.25,0,175.193,17.88,13.943,19.4401
26.0833,121.333,0,177.372,18.1023,13.5444,19.1099
26.0833,121.417,0,179.5,18.3195,12.9764,18.6086
26.0833,121.5,0,181.606,18.5344,12.3801,18.0784
26.0833,121.583,0,183.716,18.7498,11.893,17.6575
26.0833,121.667,0,185.852,18.9678,11.6244,17.4559
26.0833,121.75,0,188.03,19.1901,11.638,17.5379
26.0833,121.833,0,190.253,19.417,11.945,17.9147
26.0833,121.917,0,192.521,19.6484,12.5078,18.5486
26.0833,122,0,194.823,19.8834,13.2536,19.3667
26.0833,122.083,0,197.148,20.1207,14.0941,20.28
26.0833,122.167,0,199.487,20.3593,14.9459,21.2053
26.0833,122.25,0,201.832,20.5987,15.7489,22.0819
26.0833,122.333,0,204.183,20.8386,16.4761,22.8828
26.0833,122.417,0,206.546,21.0798,17.1349,23.6157
26.0833,122.5,0,208.931,21.3233,17.7593,24.315
26.0833,122.583,0,211.35,21.5701,18.3949,25.0265
26.0833,122.667,0,213.81,21.8212,19.0812,25.79
26.0833,122.75,0,216.317,22.0771,19.8352,26.6227
26.0833,122.833,0,218.869,22.3375,20.6416,27.5092
26.0833,122.917,0,221.455,22.6014,21.4513,28.3999
26.0833,123,0,224.059,22.8672,22.1904,29.2208
26.0833,123.083,0,226.664,23.133,22.7783,29.8904
26.0833,123.167,0,229.253,23.3973,23.15,30.3434
26.0833,123.25,0,231.817,23.6589,23.2802,30.554
26.0833,123.333,0,234.354,23.9178,23.2012,30.5546
26.0833,123.417,0,236.874,24.1751,23.0118,30.4443
26.0833,123.5,0,239.4,24.4328,22.8732,30.3849
26.0833,123.583,0,241.959,24.6941,22.9918,30.5839
26.0833,123.667,0,244.585,24.962,23.5905,31.2649
26.0833,123.75,0,247.303,25.2394,24.8724,32.6321
26.0833,123.833,0,250.132,25.5281,26.9837,34.8322
26.0833,123.917,0,253.072,25.8282,29.9819,37.9227
26.0833,124,0,256.104,26.1377,33.8143,41.8502
26.0833,124.083,0,259.188,26.4524,38.3115,46.4441
26.0833,124.167,0,262.264,26.7663,43.198,51.4271
26.0833,124.25,0,265.258,27.0719,48.1176,56.4407
26.0833,124.333,0,268.091,27.361,52.6712,61.0832
26.0833,124.417,0,270.685,27.6258,56.4606,64.9539
26.0833,124.5,0,272.972,27.8591,59.1329,67.698
26.0833,124.583,0,274.901,28.056,60.4193,69.045
26.0833,124.667,0,276.447,28.2138,60.1628,68.837
26.0833,124.75,0,277.61,28.3325,58.3331,67.0437
26.0833,124.833,0,278.414,28.4146,55.0264,63.7623
26.0833,124.917,0,278.911,28.4652,50.4538,59.2052
26.0833,125,0,279.166,28.4913,44.9181,53.6776
26.0833,125.083,0,279.259,28.5008,38.7863,47.5487
26.0833,125.167,0,279.277,28.5027,32.4582,41.2211
26.0833,125.25,0,279.303,28.5053,26.3376,35.1014
26.0833,125.333,0,279.415,28.5167,20.8063,29.5736
26.0833,125.417,0,279.676,28.5434,16.2022,24.9777
26.0833,125.5,0,280.138,28.5905,12.8021,21.5921
26.0833,125.583,0,280.832,28.6613,10.8088,19.6206
26.0833,125.667,0,281.77,28.7571,10.3409,19.1821
26.0833,125.75,0,282.946,28.8771,11.4252,20.3033
26.0833,125.833,0,284.333,29.0186,13.9926,22.9142
26.0833,125.917,0,285.887,29.1772,17.8782,26.8486
26.1667,118,0,68.0361,6.94368,2.18233,4.31713
26.1667,118.083,0,71.2573,7.27243,2.19255,4.42842
26.1667,118.167,0,74.4605,7.59934,2.21625,4.55263
26.1667,118.25,0,77.657,7.92557,2.33666,4.77334
26.1667,118.333,0,80.8502,8.25147,2.59442,5.13129
26.1667,118.417,0,84.0343,8.57643,2.98009,5.61688
26.1667,118.5,0,87.1947,8.89897,3.43906,6.17501
26.1667,118.583,0,90.3111,9.21703,3.88722,6.72095
26.1667,118.667,0,93.3619,9.52839,4.23392,7.16338
26.1667,118.75,0,96.3289,9.8312,4.4067,7.42926
26.1667,118.833,0,99.2017,10.1244,4.3722,7.4849
26.1667,118.917,0,101.98,10.408,4.14838,7.34827
26.1667,119,0,104.676,10.6831,3.80524,7.0897
26.1667,119.083,0,107.309,10.9518,3.45338,6.82047
26.1667,119.167,0,109.907,11.2169,3.22288,6.67148
26.1667,119.25,0,112.497,11.4812,3.23654,6.76639
26.1667,119.333,0,115.103,11.7472,3.58326,7.19488
26.1667,119.417,0,117.741,12.0165,4.2972,7.9916
26.1667,119.5,0,120.416,12.2895,5.34721,9.12555
26.1667,119.583,0,123.122,12.5657,6.63904,10.5023
26.1667,119.667,0,125.844,12.8435,8.03026,11.9789
26.1667,119.75,0,128.56,13.1207,9.35512,13.389
26.1667,119.833,0,131.248,13.395,10.4546,14.5728
26.1667,119.917,0,133.89,13.6647,11.2055,15.4067
26.1667,120,0,136.476,13.9285,11.5439,15.8262
26.1667,120.083,0,139.004,14.1866,11.4763,15.8379
26.1667,120.167,0,141.486,14.4399,11.0783,15.5178
26.1667,120.25,0,143.94,14.6903,10.4802,14.9966
26.1667,120.333,0,146.387,14.9401,9.84175,14.435
26.1667,120.417,0,148.851,15.1916,9.32248,13.993
26.1667,120.5,0,151.348,15.4464,9.05161,13.8005
26.1667,120.583,0,153.886,15.7054,9.10496,13.9335
26.1667,120.667,0,156.462,15.9683,9.49213,14.4015
26.1667,120.75,0,159.061,16.2335,10.1568,15.1477
26.1667,120.833,0,161.661,16.4989,10.9895,16.062
26.1667,120.917,0,164.235,16.7616,11.8504,17.0037
26.1667,121,0,166.758,17.0191,12.597,17.8294
26.1667,121.083,0,169.207,17.269,13.1117,18.421
26.1667,121.167,0,171.571,17.5104,13.3238,18.7072
26.1667,121.25,0,173.851,17.743,13.2214,18.6764
26.1667,121.333,0,176.055,17.9679,12.8521,18.3762
26.1667,121.417,0,178.204,18.1873,12.3117,17.9033
26.1667,121.5,0,180.324,18.4036,11.725,17.3831
26.1667,121.583,0,182.441,18.6197,11.2215,16.9461
26.1667,121.667,0,184.58,18.838,10.9117,16.7034
26.1667,121.75,0,186.756,19.0601,10.8685,16.7285
26.1667,121.833,0,188.98,19.2871,11.1172,17.0469
26.1667,121.917,0,191.252,19.5189,11.6349,17.6359
26.1667,122,0,193.565,19.7549,12.3598,18.4334
26.1667,122.083,0,195.907,19.9941,13.2066,19.3537
26.1667,122.167,0,198.269,20.2351,14.0855,20.3066
26.1667,122.25,0,200.639,20.4769,14.9193,21.2148
26.1667,122.333,0,203.012,20.7192,15.6563,22.0263
26.1667,122.417,0,205.389,20.9617,16.2756,22.7202
26.1667,122.5,0,207.773,21.205,16.7845,23.3039
26.1667,122.583,0,210.172,21.4499,17.2099,23.8046
26.1667,122.667,0,212.593,21.697,17.5851,24.2557
26.1667,122.75,0,215.042,21.9469,17.937,24.6845
26.1667,122.833,0,217.522,22.2,18.2763,25.1016
26.1667,122.917,0,220.028,22.4558,18.5939,25.4979
26.1667,123,0,222.556,22.7138,18.8642,25.8474
26.1667,123.083,0,225.095,22.9729,19.0552,26.1181
26.1667,123.167,0,227.638,23.2324,19.1432,26.2859
26.1667,123.25,0,230.18,23.4919,19.1282,26.3506
26.1667,123.333,0,232.721,23.7512,19.0466,26.3488
26.1667,123.417,0,235.271,24.0114,18.9773,26.3595
26.1667,123.5,0,237.843,24.274,19.0393,26.5022
26.1667,123.583,0,240.458,24.5409,19.3798,26.9247
26.1667,123.667,0,243.137,24.8142,20.1545,27.7835
26.1667,123.75,0,245.896,25.0958,21.5031,29.2187
26.1667,123.833,0,248.745,25.3866,23.5238,31.3287
26.1667,123.917,0,251.682,25.6863,26.2516,34.1487
26.1667,124,0,254.69,25.9934,29.6447,37.6362
26.1667,124.083,0,257.738,26.3044,33.5803,41.6674
26.1667,124.167,0,260.779,26.6147,37.8624,46.045
26.1667,124.25,0,263.758,26.9188,42.2393,50.5153
26.1667,124.333,0,266.615,27.2103,46.428,54.7936
26.1667,124.417,0,269.289,27.4833,50.1427,58.5923
26.1667,124.5,0,271.729,27.7323,53.1225,61.6486
26.1667,124.583,0,273.89,27.9529,55.1544,63.7483
26.1667,124.667,0,275.746,28.1423,56.0898,64.742
26.1667,124.75,0,277.285,28.2994,55.8527,64.5532
26.1667,124.833,0,278.514,28.4247,54.4406,63.1797
26.1667,124.917,0,279.451,28.5204,51.9193,60.6877
26.1667,125,0,280.133,28.59,48.4138,57.2037
26.1667,125.083,0,280.602,28.6379,44.099,52.9036
26.1667,125.167,0,280.912,28.6695,39.1898,48.0041
26.1667,125.25,0,281.119,28.6906,33.9331,42.7539
26.1667,125.333,0,281.284,28.7074,28.6015,37.4274
26.1667,125.417,0,281.466,28.726,23.4854,32.317
26.1667,125.5,0,281.724,28.7523,18.8844,27.7242
26.1667,125.583,0,282.112,28.7919,15.0946,23.9465
26.1667,125.667,0,282.675,28.8495,12.3911,21.2608
26.1667,125.75,0,283.45,28.9286,11.0069,19.9008
26.1667,125.833,0,284.458,29.0314,11.1086,20.0342
26.1667,125.917,0,285.702,29.1583,12.7739,21.7385
26.25,118,0,65.4386,6.67858,-1.9793,0.0740091
26.25,118.083,0,68.5826,6.99945,-2.46788,-0.315922
26.25,118.167,0,71.765,7.32424,-2.68121,-0.429403
26.25,118.25,0,74.9995,7.65435,-2.52533,-0.172027
26.25,118.333,0,78.2857,7.98973,-1.97822,0.478195
26.25,118.417,0,81.6084,8.32884,-1.09492,1.46575
26.25,118.5,0,84.9394,8.6688,0.00319083,2.66838
26.25,118.583,0,88.242,9.00586,1.15267,3.92149
26.25,118.667,0,91.4773,9.33605,2.18085,5.05118
26.25,118.75,0,94.6108,9.65585,2.94071,5.90937
26.25,118.833,0,97.6189,9.96285,3.34079,6.40383
26.25,118.917,0,100.492,10.2561,3.364,6.5172
26.25,119,0,103.238,10.5364,3.0718,6.31116
26.25,119.083,0,105.879,10.8059,2.59284,5.91506
26.25,119.167,0,108.447,11.0679,2.09831,5.5011
26.25,119.25,0,110.979,11.3263,1.76891,5.25116
26.25,119.333,0,113.512,11.5849,1.76002,5.32175
26.25,119.417,0,116.074,11.8463,2.17172,5.81383
26.25,119.5,0,118.682,12.1125,3.02956,6.75351
